War URI,War Label
http://www.wikidata.org/entity/Q122962941,2023 Israel–Hamas war
http://www.wikidata.org/entity/Q123125481,Swedish–Algerian war of 1791–1792
http://www.wikidata.org/entity/Q123171269,Akure–Benin War
http://www.wikidata.org/entity/Q123419661,Inca-colla war
http://www.wikidata.org/entity/Q123508153,Salvadoran Campaign of 1832
http://www.wikidata.org/entity/Q8676,American Civil War
http://www.wikidata.org/entity/Q10859,Spanish Civil War
http://www.wikidata.org/entity/Q33761,Arab Spring
http://www.wikidata.org/entity/Q43378,Thousand Days' War
http://www.wikidata.org/entity/Q79911,Russian Civil War
http://www.wikidata.org/entity/Q81545,Libyan Civil War
http://www.wikidata.org/entity/Q129053,partition of India
http://www.wikidata.org/entity/Q142529,Algerian Civil War
http://www.wikidata.org/entity/Q150701,War of the Spanish Succession
http://www.wikidata.org/entity/Q154288,Black September
http://www.wikidata.org/entity/Q154875,Göktürk civil war
http://www.wikidata.org/entity/Q164432,Eighty Years' War
http://www.wikidata.org/entity/Q178810,Syrian Civil War
http://www.wikidata.org/entity/Q179975,Chinese Civil War
http://www.wikidata.org/entity/Q181533,War in Bosnia and Herzegovina
http://www.wikidata.org/entity/Q185407,La Violencia
http://www.wikidata.org/entity/Q188972,Greek Civil War
http://www.wikidata.org/entity/Q192408,Taiping Rebellion
http://www.wikidata.org/entity/Q208484,Lebanese Civil War
http://www.wikidata.org/entity/Q209297,Farroupilha Revolution
http://www.wikidata.org/entity/Q209965,Casamance conflict
http://www.wikidata.org/entity/Q211855,Finnish Civil War
http://www.wikidata.org/entity/Q213394,Sri Lankan Civil War
http://www.wikidata.org/entity/Q214426,Mexican Revolution
http://www.wikidata.org/entity/Q243620,Somali Civil War
http://www.wikidata.org/entity/Q243721,Year of the Five Emperors
http://www.wikidata.org/entity/Q249960,Chouannerie
http://www.wikidata.org/entity/Q257724,Ethiopian Civil War
http://www.wikidata.org/entity/Q306123,Austrian Civil War
http://www.wikidata.org/entity/Q309184,Boshin War
http://www.wikidata.org/entity/Q426722,Rwandan Civil War
http://www.wikidata.org/entity/Q470596,Year of the Four Emperors
http://www.wikidata.org/entity/Q519546,Nauruan Civil War
http://www.wikidata.org/entity/Q521199,North Yemen Civil War
http://www.wikidata.org/entity/Q521868,Sulla's civil war
http://www.wikidata.org/entity/Q549605,Lithuanian Civil War of 1381–1384
http://www.wikidata.org/entity/Q620761,Appeal War
http://www.wikidata.org/entity/Q647239,Burundi Civil War
http://www.wikidata.org/entity/Q657661,Mozambican Civil War
http://www.wikidata.org/entity/Q688297,Sonderbund War
http://www.wikidata.org/entity/Q690096,Toggenburg War
http://www.wikidata.org/entity/Q717809,Central Plains War
http://www.wikidata.org/entity/Q726261,Ottoman Interregnum
http://www.wikidata.org/entity/Q737542,Genpei War
http://www.wikidata.org/entity/Q741777,War of Mutina
http://www.wikidata.org/entity/Q743768,The Anarchy
http://www.wikidata.org/entity/Q748042,Irish Civil War
http://www.wikidata.org/entity/Q759835,civil wars of the Tetrarchy
http://www.wikidata.org/entity/Q764038,Jungle Movement of Gilan
http://www.wikidata.org/entity/Q770951,War of the Eight Princes
http://www.wikidata.org/entity/Q782474,Chadian Civil War of 1965–79
http://www.wikidata.org/entity/Q795269,Sierra Leone Civil War
http://www.wikidata.org/entity/Q817206,Cambodian Civil War
http://www.wikidata.org/entity/Q823730,First Sudanese Civil War
http://www.wikidata.org/entity/Q829875,Nigerian Civil War
http://www.wikidata.org/entity/Q842380,2nd Sudanese Civil War
http://www.wikidata.org/entity/Q852088,internal conflict in Myanmar
http://www.wikidata.org/entity/Q868962,Anti-Fengtian War
http://www.wikidata.org/entity/Q877450,Laotian Civil War
http://www.wikidata.org/entity/Q881762,Samoan Civil War
http://www.wikidata.org/entity/Q889182,Bockenkrieg
http://www.wikidata.org/entity/Q944859,Heiji rebellion
http://www.wikidata.org/entity/Q945700,Chad-Sudan Conflict (2005–2010)
http://www.wikidata.org/entity/Q957532,Third Carlist War
http://www.wikidata.org/entity/Q1021160,Armagnac–Burgundian Civil War
http://www.wikidata.org/entity/Q1021172,Republica oficina the Congo Civil War
http://www.wikidata.org/entity/Q1021175,First Ivorian Civil War
http://www.wikidata.org/entity/Q1049945,Jacobite rising of 1745
http://www.wikidata.org/entity/Q1052332,Somali Civil War 2009-present
http://www.wikidata.org/entity/Q1070890,Georgian Civil War
http://www.wikidata.org/entity/Q1087909,Second Ivorian Civil War
http://www.wikidata.org/entity/Q1122110,Tajikistani Civil War
http://www.wikidata.org/entity/Q1122422,Paraguayan Civil War of 1947
http://www.wikidata.org/entity/Q1154912,Iraqi Kurdish Civil War
http://www.wikidata.org/entity/Q1178424,Carlist Wars
http://www.wikidata.org/entity/Q1205962,Castilian Civil War
http://www.wikidata.org/entity/Q1207697,Jingnan Campaign
http://www.wikidata.org/entity/Q1237867,Liberal Wars
http://www.wikidata.org/entity/Q1238338,Caesar's civil war
http://www.wikidata.org/entity/Q1276892,South Yemen Civil War
http://www.wikidata.org/entity/Q1282732,Guatemalan Civil War
http://www.wikidata.org/entity/Q1302457,Siamese Civil War 1733
http://www.wikidata.org/entity/Q1323522,League War
http://www.wikidata.org/entity/Q1345258,National Protection War
http://www.wikidata.org/entity/Q1372308,Jōkyū War
http://www.wikidata.org/entity/Q1432624,Genkō War
http://www.wikidata.org/entity/Q1477500,First Liberian Civil War
http://www.wikidata.org/entity/Q1519107,Afghanistan conflict
http://www.wikidata.org/entity/Q1584610,Navarrese Civil War
http://www.wikidata.org/entity/Q1588511,Hasmonean Civil War
http://www.wikidata.org/entity/Q1663986,Civil war between the sons of Louis the Pious
http://www.wikidata.org/entity/Q1763918,Inca Civil War
http://www.wikidata.org/entity/Q1781457,Bissau-Guinean Civil War
http://www.wikidata.org/entity/Q1783607,Salvadoran Civil War
http://www.wikidata.org/entity/Q1915188,Suriname Guerrilla War
http://www.wikidata.org/entity/Q1960733,Second Liberian Civil War
http://www.wikidata.org/entity/Q1980081,Afghan Civil War
http://www.wikidata.org/entity/Q2002975,Nepalese Civil War
http://www.wikidata.org/entity/Q2086498,First Barons' War
http://www.wikidata.org/entity/Q2105495,1383-85 Portuguese Interregnum
http://www.wikidata.org/entity/Q2116320,Final War of the Roman Republic
http://www.wikidata.org/entity/Q2139988,Eritrean Civil Wars
http://www.wikidata.org/entity/Q2151872,Arkansas in the American Civil War
http://www.wikidata.org/entity/Q2206155,"Flemish revolts against Maximilian of Austria, 1482–1492"
http://www.wikidata.org/entity/Q2268620,Second Utrecht Civil War
http://www.wikidata.org/entity/Q2280734,Siamese Civil War 1610–1612
http://www.wikidata.org/entity/Q2280736,Siamese Civil War 1630–1636
http://www.wikidata.org/entity/Q2341073,First Carlist War
http://www.wikidata.org/entity/Q2349651,Anarchy at Samarra
http://www.wikidata.org/entity/Q2378252,Jinshin War
http://www.wikidata.org/entity/Q2379101,1947–1948 civil war in Mandatory Palestine
http://www.wikidata.org/entity/Q2405009,Afghan Civil War
http://www.wikidata.org/entity/Q2444955,Rhodesian Bush War
http://www.wikidata.org/entity/Q2476062,Catalan Civil War
http://www.wikidata.org/entity/Q2494496,Lithuanian Civil War (1700)
http://www.wikidata.org/entity/Q2523337,Federalist Riograndense Revolution
http://www.wikidata.org/entity/Q2577289,Lithuanian Civil War (1389–92)
http://www.wikidata.org/entity/Q2583092,Liberators' civil war
http://www.wikidata.org/entity/Q2634899,Afghan Civil War (1989-2001)
http://www.wikidata.org/entity/Q2658255,Byzantine civil war of 1341–1347
http://www.wikidata.org/entity/Q2669939,Lithuanian Civil War of 1432–1438
http://www.wikidata.org/entity/Q2672972,Uruguayan Civil War
http://www.wikidata.org/entity/Q2697981,Argentine Civil Wars
http://www.wikidata.org/entity/Q2730371,Bellum Siculum
http://www.wikidata.org/entity/Q2734925,Sulla's first civil war
http://www.wikidata.org/entity/Q2796816,Frankish civil war of 715–718
http://www.wikidata.org/entity/Q2834353,Peruvian Civil War of 1884–1885
http://www.wikidata.org/entity/Q2946372,Mali War
http://www.wikidata.org/entity/Q3025312,Second Carlist War
http://www.wikidata.org/entity/Q3029948,Patuleia
http://www.wikidata.org/entity/Q3104848,Fitna of al-Andalus
http://www.wikidata.org/entity/Q3118964,Italian Civil War
http://www.wikidata.org/entity/Q3119017,Ugandan Bush War
http://www.wikidata.org/entity/Q3119029,Awand and Waroux War
http://www.wikidata.org/entity/Q3119165,War of the Bands
http://www.wikidata.org/entity/Q3263276,Brunei Civil War
http://www.wikidata.org/entity/Q3398213,War of the Aggrieved
http://www.wikidata.org/entity/Q3434218,Costa Rican Civil War
http://www.wikidata.org/entity/Q3772246,1860 civil conflict in Mount Lebanon and Damascus
http://www.wikidata.org/entity/Q3778584,Piedmontese Civil War
http://www.wikidata.org/entity/Q3778588,Roman civil war of 350–353
http://www.wikidata.org/entity/Q3778593,Fourth Fitna
http://www.wikidata.org/entity/Q3778726,Sertorian War
http://www.wikidata.org/entity/Q3778747,Bagaudiche War
http://www.wikidata.org/entity/Q4147501,Byzantine civil war of 1352–1357
http://www.wikidata.org/entity/Q4288096,Internecine War in North-Eastern Rus' (1174-1177)
http://www.wikidata.org/entity/Q4288097,Muscovite Civil War
http://www.wikidata.org/entity/Q4288098,Internecine War in North-Eastern Rus' (1212-1216)
http://www.wikidata.org/entity/Q4288099,Civil War in Northeast Russia from 1281 to 1293
http://www.wikidata.org/entity/Q4288100,Civil War in Rus' (1146-1154)
http://www.wikidata.org/entity/Q4288101,Civil War in Rus' (1158-1161)
http://www.wikidata.org/entity/Q4560844,1920 Jabal al-Gharbi civil war
http://www.wikidata.org/entity/Q4998929,Burke Civil War
http://www.wikidata.org/entity/Q5098735,Chilean Civil War of 1829-
http://www.wikidata.org/entity/Q5479162,Liberal Revolution of 1854
http://www.wikidata.org/entity/Q5887669,Nicaraguan civil war of 1926–27
http://www.wikidata.org/entity/Q5887690,Royalist War
http://www.wikidata.org/entity/Q5887712,Federal Revolution of 1899
http://www.wikidata.org/entity/Q5887715,Corcyrean Civil War
http://www.wikidata.org/entity/Q5887718,Peruvian Civil War of 1856-1858
http://www.wikidata.org/entity/Q5887721,Peruvian Civil War of 1894–1895
http://www.wikidata.org/entity/Q5887865,Salaverry-Santa Cruz War
http://www.wikidata.org/entity/Q5887915,Civil wars between the conquerors of Peru
http://www.wikidata.org/entity/Q6364172,Kannō disturbance
http://www.wikidata.org/entity/Q6429210,Kongo Civil War
http://www.wikidata.org/entity/Q6644963,Phyle Campaign
http://www.wikidata.org/entity/Q7130795,Pandyan Civil War
http://www.wikidata.org/entity/Q7835391,Transvaal Civil War
http://www.wikidata.org/entity/Q9068557,Revolt of the Count of Urgell
http://www.wikidata.org/entity/Q9377243,Greater Poland Civil War
http://www.wikidata.org/entity/Q9377279,civil war in Poland
http://www.wikidata.org/entity/Q9377280,Polish Civil War (1764)
http://www.wikidata.org/entity/Q10292592,Insurgency in Ingushetia
http://www.wikidata.org/entity/Q10360270,Bougainville conflict
http://www.wikidata.org/entity/Q10893760,The Rebellion of Gongshu Duan
http://www.wikidata.org/entity/Q11924830,Carolingian Civil War
http://www.wikidata.org/entity/Q11924838,War of the Union
http://www.wikidata.org/entity/Q11965158,The first Bagler war
http://www.wikidata.org/entity/Q12038667,Moravian Margrave Wars
http://www.wikidata.org/entity/Q12055176,Angolan Civil War
http://www.wikidata.org/entity/Q12302518,Afghan Civil War
http://www.wikidata.org/entity/Q12750464,Serbian civil war of 1331
http://www.wikidata.org/entity/Q12960723,Yugoslav Partisan-Chetnik conflict
http://www.wikidata.org/entity/Q15927362,Zhili–Fengtian War
http://www.wikidata.org/entity/Q16473092,Peruvian Civil War of 1834
http://www.wikidata.org/entity/Q16562256,Syracusan Civil War (357–354 BC)
http://www.wikidata.org/entity/Q16573170,Peruvian Civil War of 1843-1844
http://www.wikidata.org/entity/Q16573193,Dominican Civil War of 1911–12
http://www.wikidata.org/entity/Q16573687,Syracusan Civil War (321–317 BC)
http://www.wikidata.org/entity/Q16675401,Civil War in Southern Rus
http://www.wikidata.org/entity/Q16675405,Kievan Rus' Civil War (1094–1097)
http://www.wikidata.org/entity/Q16675407,Kievan Rus' Civil War (1097–1100)
http://www.wikidata.org/entity/Q16871984,Toluid Civil War
http://www.wikidata.org/entity/Q16931639,Sasanian civil war of 589–591
http://www.wikidata.org/entity/Q17183365,Iraqi Civil War (2006–2008)
http://www.wikidata.org/entity/Q17633452,Central American civil war
http://www.wikidata.org/entity/Q17633455,Peruvian Civil War of 1865
http://www.wikidata.org/entity/Q17633460,Peruvian Civil War of 1867
http://www.wikidata.org/entity/Q17750412,War of the Birkebeiners
http://www.wikidata.org/entity/Q17984356,Iraqi Civil War (2014–2017)
http://www.wikidata.org/entity/Q18208081,Ecuadorian Civil War of 1932
http://www.wikidata.org/entity/Q18702324,Libyan Crisis
http://www.wikidata.org/entity/Q19686631,Yemeni civil war
http://www.wikidata.org/entity/Q19692559,Civil war in Rus 1195-1196
http://www.wikidata.org/entity/Q20007932,Third Fitna
http://www.wikidata.org/entity/Q23641794,Dominican civil war of 1914
http://www.wikidata.org/entity/Q24204921,Six Year War
http://www.wikidata.org/entity/Q25501554,War for the Croatian-Hungarian crown in 1440
http://www.wikidata.org/entity/Q27962823,Political events from 1984 to 1988 in New Caledonia
http://www.wikidata.org/entity/Q28650999,Civil War in Libya
http://www.wikidata.org/entity/Q28667604,Internecine War in the Principality of Chernihiv
http://www.wikidata.org/entity/Q28739696,Civil War in Rus' (1015-1019)
http://www.wikidata.org/entity/Q29654911,Bosporan Civil War
http://www.wikidata.org/entity/Q39080987,Ecuadorian Civil War of 1912–1914
http://www.wikidata.org/entity/Q42044165,War of the Brothers
http://www.wikidata.org/entity/Q42306419,Third Guatemala War
http://www.wikidata.org/entity/Q42306428,First Burundi War
http://www.wikidata.org/entity/Q42306431,Second Guatemala War
http://www.wikidata.org/entity/Q42410504,Indonesian Leftists War
http://www.wikidata.org/entity/Q42410520,First Rwanda War
http://www.wikidata.org/entity/Q42410540,First Uganda War
http://www.wikidata.org/entity/Q42410546,First Guatemala War
http://www.wikidata.org/entity/Q42410550,First Chad (FROLINAT) Rebellion
http://www.wikidata.org/entity/Q42410581,Georgia War
http://www.wikidata.org/entity/Q42410592,Nagorno-Karabakh War
http://www.wikidata.org/entity/Q42410622,Dniestrian Independence War
http://www.wikidata.org/entity/Q42410643,Algerian Islamic Front War
http://www.wikidata.org/entity/Q42410655,Second Liberia War
http://www.wikidata.org/entity/Q42410678,Second Cambodia Civil
http://www.wikidata.org/entity/Q42410697,Second Rwanda War
http://www.wikidata.org/entity/Q42410722,Third Rwanda War
http://www.wikidata.org/entity/Q42868725,The First Yemeni Rebellion of 1890–1892
http://www.wikidata.org/entity/Q48785102,Jacobite rising of 1689
http://www.wikidata.org/entity/Q48941560,Chechen Civil War
http://www.wikidata.org/entity/Q54866770,Central African Republic Civil War (2015–present)
http://www.wikidata.org/entity/Q55633506,Soninke-Marabout War (1850–1856)
http://www.wikidata.org/entity/Q56318696,Castilian Civil War of 1437–1445
http://www.wikidata.org/entity/Q60820213,1991-92 Georgian coup d'état
http://www.wikidata.org/entity/Q61750249,Veintemilla Revolution
http://www.wikidata.org/entity/Q63156812,Persian Civil War (1779-1794)
http://www.wikidata.org/entity/Q65077988,1911 Paraguayan Civil War
http://www.wikidata.org/entity/Q70381515,WWII Greek Resistance infighting
http://www.wikidata.org/entity/Q70775162,Samanid Civil War of 888
http://www.wikidata.org/entity/Q77457310,War of the Generals
http://www.wikidata.org/entity/Q90673853,Seleucid Civil War (152–150 BC)
http://www.wikidata.org/entity/Q90673916,Seleucid Civil War (147–137 BC)
http://www.wikidata.org/entity/Q91338125,Seleucid Civil War (128–125 BC)
http://www.wikidata.org/entity/Q91562491,Seleucid Civil War (124–123 BC)
http://www.wikidata.org/entity/Q97358280,Hafidiya
http://www.wikidata.org/entity/Q97381399,Civil War in East Timor in 1975
http://www.wikidata.org/entity/Q106839672,Danish Civil Wars
http://www.wikidata.org/entity/Q110064418,Bellum Octavianum
http://www.wikidata.org/entity/Q110613097,Myanmar civil war (2021–present)
http://www.wikidata.org/entity/Q113289251,"Eighty Years' War, 1576–1579"
http://www.wikidata.org/entity/Q113461764,"Eighty Years' War, 1566–1572"
http://www.wikidata.org/entity/Q117219600,Seljuk civil war of 1211–1213
http://www.wikidata.org/entity/Q117406977,Civil War in the Kyrgyz Khanate
http://www.wikidata.org/entity/Q117716414,War in Sudan
http://www.wikidata.org/entity/Q122453766,Roman civil war of 427–429
http://www.wikidata.org/entity/Q122968104,Roman civil war of 425
http://www.wikidata.org/entity/Q361,World War I
http://www.wikidata.org/entity/Q362,World War II
http://www.wikidata.org/entity/Q363,World War III
http://www.wikidata.org/entity/Q150701,War of the Spanish Succession
http://www.wikidata.org/entity/Q3658112,World War IV
http://www.wikidata.org/entity/Q363,World War III
http://www.wikidata.org/entity/Q23003038,Mountain war of 1915-1918
http://www.wikidata.org/entity/L711178-S1,L711178-S1
http://www.wikidata.org/entity/Q8683,Cold War
http://www.wikidata.org/entity/Q8740,Vietnam War
http://www.wikidata.org/entity/Q178810,Syrian Civil War
http://www.wikidata.org/entity/Q2935437,Congo–Arab War
http://www.wikidata.org/entity/Q15059994,Iran–Israel proxy conflict
http://www.wikidata.org/entity/Q22948406,Iran–Saudi Arabia proxy conflict
http://www.wikidata.org/entity/Q3358934,Klaipėda Revolt
http://www.wikidata.org/entity/Q16950684,Battle of the Border
http://www.wikidata.org/entity/Q8934,Venezuelan War of Independence
http://www.wikidata.org/entity/Q40949,American Revolutionary War
http://www.wikidata.org/entity/Q68750,Mexican War of Independence
http://www.wikidata.org/entity/Q152499,Peninsular War
http://www.wikidata.org/entity/Q182062,Greek War of Independence
http://www.wikidata.org/entity/Q200790,Algerian War
http://www.wikidata.org/entity/Q208297,Irish War of Independence
http://www.wikidata.org/entity/Q234738,Turkish War of Independence
http://www.wikidata.org/entity/Q473716,Hungarian Revolution of 1848
http://www.wikidata.org/entity/Q540978,Second Italian War of Independence
http://www.wikidata.org/entity/Q607257,Eritrean War of Independence
http://www.wikidata.org/entity/Q1123201,Spanish American wars of independence
http://www.wikidata.org/entity/Q1207604,Namibian War of Independence
http://www.wikidata.org/entity/Q1368240,Wars of Scottish Independence
http://www.wikidata.org/entity/Q1780216,Angolan War of Independence
http://www.wikidata.org/entity/Q2002270,Mozambican War of Independence
http://www.wikidata.org/entity/Q2609193,Guinea-Bissau War of Independence
http://www.wikidata.org/entity/Q3082702,Brazilian War of Independence
http://www.wikidata.org/entity/Q3202164,Latin American wars of independence
http://www.wikidata.org/entity/Q3778681,Italian liberation war
http://www.wikidata.org/entity/Q4126350,Kenesary Kasymov's uprising
http://www.wikidata.org/entity/Q4416705,Serbian–Ottoman Wars
http://www.wikidata.org/entity/Q12176483,Independence of Argentina
http://www.wikidata.org/entity/Q107177113,Somaliland War of Independence
http://www.wikidata.org/entity/Q4604186,2005 Denver police officer shooting
http://www.wikidata.org/entity/Q32929,War of the Austrian Succession
http://www.wikidata.org/entity/Q64064,War of the Limburg Succession
http://www.wikidata.org/entity/Q150701,War of the Spanish Succession
http://www.wikidata.org/entity/Q157548,War of the Bavarian Succession
http://www.wikidata.org/entity/Q212658,War of the Polish Succession
http://www.wikidata.org/entity/Q282135,War of the Castilian Succession
http://www.wikidata.org/entity/Q468088,War of the Succession of Lüneburg
http://www.wikidata.org/entity/Q550172,War of the Breton Succession
http://www.wikidata.org/entity/Q568727,War of the Jülich Succession
http://www.wikidata.org/entity/Q677693,War of the Succession of Landshut
http://www.wikidata.org/entity/Q707364,Count's Feud
http://www.wikidata.org/entity/Q743768,The Anarchy
http://www.wikidata.org/entity/Q896466,War of Succession of Brabant
http://www.wikidata.org/entity/Q897720,Moldavian Magnate Wars
http://www.wikidata.org/entity/Q945071,War of the Flemish Succession
http://www.wikidata.org/entity/Q1362154,First War of the Guelderian Succession
http://www.wikidata.org/entity/Q1382146,Everstein Feud
http://www.wikidata.org/entity/Q1527665,War of the Mantuan Succession
http://www.wikidata.org/entity/Q1608324,War of the Thuringian Succession
http://www.wikidata.org/entity/Q1673871,War of the Succession of Stettin
http://www.wikidata.org/entity/Q2203909,Wars of the Succession of Rügen
http://www.wikidata.org/entity/Q2209960,War of the Burgundian Succession
http://www.wikidata.org/entity/Q2304734,Second War of the Guelderian Succession
http://www.wikidata.org/entity/Q2362089,First Javanese War of Succession
http://www.wikidata.org/entity/Q2371369,Third Javanese War of Succession
http://www.wikidata.org/entity/Q2378252,Jinshin War
http://www.wikidata.org/entity/Q2912306,Wars of the Diadochi
http://www.wikidata.org/entity/Q3016850,War of the Polish Succession
http://www.wikidata.org/entity/Q3119008,War of the Succession of Champagne
http://www.wikidata.org/entity/Q3298746,War of the Portuguese Succession
http://www.wikidata.org/entity/Q3407896,Second Javanese War of Succession
http://www.wikidata.org/entity/Q3411960,Marinid Anarchy
http://www.wikidata.org/entity/Q6755078,Marava War of Succession
http://www.wikidata.org/entity/Q7109927,Ottoman Civil War (1509–1513)
http://www.wikidata.org/entity/Q7807705,Timurid wars of succession
http://www.wikidata.org/entity/Q7968681,War of the Euboeote Succession
http://www.wikidata.org/entity/Q8061347,Yunnan–Guangxi War
http://www.wikidata.org/entity/Q11072264,Shiro-Furi disturbance
http://www.wikidata.org/entity/Q16640422,War of the Montferrat Succession
http://www.wikidata.org/entity/Q16871984,Toluid Civil War
http://www.wikidata.org/entity/Q19845460,Seleucid Dynastic Wars
http://www.wikidata.org/entity/Q21657006,Period of Alawite Anarchy
http://www.wikidata.org/entity/Q23039094,Mughal war of succession
http://www.wikidata.org/entity/Q23498601,War of the Antiochene Succession
http://www.wikidata.org/entity/Q40889185,War of Qi's succession
http://www.wikidata.org/entity/Q97186916,War of the Seleucid Succession (152–137 BC)
http://www.wikidata.org/entity/Q97278920,War of the Seleucid Succession (114–84 BC)
http://www.wikidata.org/entity/Q97278928,War of the Seleucid Succession (128–123 BC)
http://www.wikidata.org/entity/Q121865527,End of the 19th Dynasty
http://www.wikidata.org/entity/Q122732170,stasis.hypotheses.org
http://www.wikidata.org/entity/Q112725976,War of Heraclianus
http://www.wikidata.org/entity/Q2487,Thirty Years' War
http://www.wikidata.org/entity/Q51649,First Crusade
http://www.wikidata.org/entity/Q51653,Crusade of 1101
http://www.wikidata.org/entity/Q51654,Second Crusade
http://www.wikidata.org/entity/Q51655,Third Crusade
http://www.wikidata.org/entity/Q51656,Fourth Crusade
http://www.wikidata.org/entity/Q51657,Albigensian Crusade
http://www.wikidata.org/entity/Q51658,Children's Crusade
http://www.wikidata.org/entity/Q51659,Fifth Crusade
http://www.wikidata.org/entity/Q51660,Sixth Crusade
http://www.wikidata.org/entity/Q51661,Seventh Crusade
http://www.wikidata.org/entity/Q51662,Northern Crusades
http://www.wikidata.org/entity/Q233542,Second French War of Religion
http://www.wikidata.org/entity/Q243684,Eighth Crusade
http://www.wikidata.org/entity/Q264219,Sixth French War of Religion
http://www.wikidata.org/entity/Q316743,Ninth Crusade
http://www.wikidata.org/entity/Q478301,Hussite Wars
http://www.wikidata.org/entity/Q646409,Crusade of 1197
http://www.wikidata.org/entity/Q677928,Fifth French War of Religion
http://www.wikidata.org/entity/Q683635,Wendish Crusade
http://www.wikidata.org/entity/Q751743,Yellow Turban Rebellion
http://www.wikidata.org/entity/Q847851,Norwegian Crusade
http://www.wikidata.org/entity/Q875526,Crusade against the Stedinger
http://www.wikidata.org/entity/Q1259228,Third French War of Religion
http://www.wikidata.org/entity/Q1267097,First War of Villmergen
http://www.wikidata.org/entity/Q1328573,Way of the Five Pecks of Rice
http://www.wikidata.org/entity/Q1362151,First French War of Religion
http://www.wikidata.org/entity/Q1788485,The Barons' Crusade
http://www.wikidata.org/entity/Q1788488,Barbary Crusade
http://www.wikidata.org/entity/Q1788506,Alexandrian Crusade
http://www.wikidata.org/entity/Q2523742,Fourth French War of Religion
http://www.wikidata.org/entity/Q3778623,War of the Three Henrys
http://www.wikidata.org/entity/Q4087317,Umayyad campaigns in India
http://www.wikidata.org/entity/Q12257472,The Wars of Religion in the Basque Country
http://www.wikidata.org/entity/Q18008303,Crusade of Tedelis
http://www.wikidata.org/entity/Q85820774,Burgundian Expedition on the Danube
http://www.wikidata.org/entity/Q112182472,Umayyad conquest of Sindh
http://www.wikidata.org/entity/Q117446403,"Crusades after Acre, 1291–1399"
http://www.wikidata.org/entity/Q377269,Dutch–Portuguese War
http://www.wikidata.org/entity/Q2887801,Adibo dali
http://www.wikidata.org/entity/Q3778598,Italo-Ethiopian War of 1887–1889
http://www.wikidata.org/entity/Q16512674,Herero Wars
http://www.wikidata.org/entity/Q119723768,German military expedition against Dagbon (1896)
http://www.wikidata.org/entity/Q123173174,Dagomba-German war
http://www.wikidata.org/entity/Q123173180,German Military Expedition against Dagbon (1899)
http://www.wikidata.org/entity/Q123173209,1896 German attack on Bimbila
http://www.wikidata.org/entity/Q123173426,konkomba resistance of German colonialism
http://www.wikidata.org/entity/Q1479636,Federal War
http://www.wikidata.org/entity/Q2882649,Venezuelan civil war of 1848–1849
http://www.wikidata.org/entity/Q3727804,Restorative Liberal Revolution
http://www.wikidata.org/entity/Q4929666,Blue Revolution
http://www.wikidata.org/entity/Q5676916,Legalist Revolution
http://www.wikidata.org/entity/Q6107159,Liberating Revolution (Venezuela)
http://www.wikidata.org/entity/Q6107209,Revolution of the Reforms
http://www.wikidata.org/entity/Q6107257,Vindicator revolution
http://www.wikidata.org/entity/Q28663219,Queipa Revolution
http://www.wikidata.org/entity/Q28663968,April Revolution (Venezuela)
http://www.wikidata.org/entity/Q118501071,Independence of the Simón Rodríguez Anzoátegui Municipality Venezuela
http://www.wikidata.org/entity/Q638530,Texas Revolution
http://www.wikidata.org/entity/Q692869,Colombian civil war of 1851
http://www.wikidata.org/entity/Q3067868,Colombian Civil War of 1859–62
http://www.wikidata.org/entity/Q3068530,Colombian Civil War of 1876
http://www.wikidata.org/entity/Q3118955,"Colombian civil war, 1854"
http://www.wikidata.org/entity/Q3118956,Colombian Civil War of 1895
http://www.wikidata.org/entity/Q3118957,Colombian Civil War of 1884-1885
http://www.wikidata.org/entity/Q3118960,Civil war between Centralists and Federalists
http://www.wikidata.org/entity/Q5823221,El Saladito (Cali)
http://www.wikidata.org/entity/Q6801418,McGowan's War
http://www.wikidata.org/entity/Q28942950,Dutch conquest of New Sweden
http://www.wikidata.org/entity/Q107044231,capture of New Amsterdam
http://www.wikidata.org/entity/Q244932,Sino-Soviet border conflict
http://www.wikidata.org/entity/Q4211700,Actions in Inner Mongolia
http://www.wikidata.org/entity/Q4382589,Charles IV of Habsburg's attempts to retake the throne of Hungary
http://www.wikidata.org/entity/Q21190282,Anti-Terrorist Operation Zone
http://www.wikidata.org/entity/Q25436296,Front line
http://www.wikidata.org/entity/Q110999040,Russian invasion of Ukraine
http://www.wikidata.org/entity/Q3151731,Dirty War
http://www.wikidata.org/entity/Q98805071,Dirty war in Chile
http://www.wikidata.org/entity/Q5925721,Savoyard crusade
http://www.wikidata.org/entity/Q12060343,The Third Crusade against the Hussites
http://www.wikidata.org/entity/Q16830128,Venetian Crusade
http://www.wikidata.org/entity/Q106628153,Jihad of Auderamem
http://www.wikidata.org/entity/Q8953,Independence of Venezuela
http://www.wikidata.org/entity/Q68475,Bolivian War of Independence
http://www.wikidata.org/entity/Q68478,Peruvian War of Independence
http://www.wikidata.org/entity/Q208297,Irish War of Independence
http://www.wikidata.org/entity/Q234738,Turkish War of Independence
http://www.wikidata.org/entity/Q920894,First Italian War of Independence
http://www.wikidata.org/entity/Q1072889,Chilean War of Independence
http://www.wikidata.org/entity/Q1127302,Estonian War of Independence
http://www.wikidata.org/entity/Q1248722,Third Italian War of Independence
