event,eventLabel,date,start_date,end_date,countryLabel,locationLabel,participantLabel,biggerWarInstanceLabel,smallerWarInstanceLabel,casualties,isReligious,isCivil
http://www.wikidata.org/entity/Q31307,Burmese–Siamese War (1765–67),1767-04-07T00:00:00Z,1765-08-23T00:00:00Z,1767-04-07T00:00:00Z,,Tanintharyi Region,"Ayutthaya Kingdom, Konbaung dynasty",Burmese–Siamese wars,,,no,no
http://www.wikidata.org/entity/Q31880,Castille War,1578-01-01T00:00:00Z,1578-04-26T00:00:00Z,1578-07-06T00:00:00Z,"Spain, Brunei","Mindanao, Borneo, Sulu","Bruneian Sultanate, Spanish Empire",,Battle of Kota Batu (1578),,no,no
http://www.wikidata.org/entity/Q31944,Mahdist War,,1881-01-01T00:00:00Z,1899-01-01T00:00:00Z,,Sudan,"Mahdist Sudan, British Empire, Congo Free State, Ethiopian Empire, Kingdom of Italy",Scramble for Africa,"Battle of Omdurman, Battle of Suakin, Battle of Dufile, Battle of Abu Kru, First and Second Battles of El Teb, Second Battle of El Teb, Siege of Khartoum, Battle of Kassala, Second Battle of Agordat, Battle of Rejaf, Battle of Tamai, Battle of Umm Diwaykarat, Battle of Ferkeh, Battle of Abu Hamed, Battle of Abu Klea, Battle of Ginnis, Battle of Aba, Battle of Kirbekan, Battle of Tofrek, Suakin Expedition, First Battle of Agordat, Ethiopian-Mahdist War, Battle of Atbara, Battle of Serobeti, Battle of El Obeid, Battle of Toski",,no,no
http://www.wikidata.org/entity/Q32929,War of the Austrian Succession,1740-12-16T00:00:00Z,1740-12-16T00:00:00Z,1748-10-18T00:00:00Z,,"North America, India, Europe",,,"Siege of Genoa 1747, Battle of Mollwitz, Planned French Invasion of Britain, Battle of Soor, Action of 14 June 1742, Battle of Lauffeld, Battle of Campo Santo, Raid on Lorient, Battle of Sahay, Second Silesian War, Action of 6 July 1746, Siege of Maastricht (1748), Battle of Piacenza, First Battle of Cape Finisterre, Battle of Dettingen, Battle of Pfaffenhofen, Battle of Hennersdorf, Siege of Mirandola (1742), Battle of Assietta, Battle of Casteldelfino, Battle of Adyar, First Carnatic War, Battle of Rocoux, Battle of Madonna dell'Olmo, Fall of Ghent, War of Jenkins' Ear, Battle of Madras, Battle of Bassignano, King George's War, Action of 31 January 1748, Battle of Villafranca, Siege of Cuddalore, Battle of Toulon, Siege of Louisbourg, First Silesian War, Siege of Genoa (1746), Battle of Melle, Siege of Brno, Battle of Fontenoy, Russo-Swedish War of 1741-1743, Ngayokaung, Second Battle of Cape Finisterre, Siege of Tournai (1745), Action of 8 May 1744, Battle of Chotusitz, Siege of Namur (1746), Siege of Bergen op Zoom, Siege of Prague, Siege of Brussels, Treaty of Füssen, Battle of Saint-Louis-du-Sud, Battle of Anguilla, Battle of Velletri",,no,no
http://www.wikidata.org/entity/Q33143,Seven Years War,,1757-08-29T00:00:00Z,1763-02-15T00:00:00Z,,Europe,"Swedish Empire, George II of Great Britain, Mughal Empire, Holy Roman Empire, Principality of Brunswick-Wolfenbüttel, Electorate of Brunswick-Lüneburg, Louis XV of France, Spanish Empire, Russian Empire, Haudenosaunee, Kingdom of Great Britain, Electorate of Saxony, British America, Schaumburg-Lippe, Kingdom of Prussia, Electorate of Bavaria, Maria Theresa of Austria, Kingdom of France, George III of Great Britain, New France, Kingdom of Ireland, Abenaki people, Kingdom of Portugal, Landgraviate of Hesse-Kassel, Habsburg monarchy, Sultanate of Bengal",,"Siege of Pondicherry, Capture of Senegal, Kittanning Expedition, Battle of Petitcodiac, Battle of Minorca, Battle of Gross-Jägersdorf, Invasion of Dominica, Battle of the Plains of Abraham, Battle of Grünberg, Battle of Carrickfergus, second battle of Giria, Battle of Fort Ligonier, Siege of Olomouc, Battle of Warburg, Battle of Langensalza, Battle of Rhadern, Raid on Cherbourg, Battle of Carillon, Battle of Hochkirch, French and Indian War, Battle of Beauport, Bengal War, Siege of Pirna, Capture of Gorée, Battle of Plassey, Third Carnatic War, Battle of Bergen, Battle of Domstadtl, Battle of Udgir, Battle of Quiberon Bay, Battle of Vila Velha, Battle of Fort Niagara, Raid on Rochefort, Battle of Kay, Siege of Kolberg, Pomeranian War, Battle of Chandannagar, Action of 17 July 1761, Action of 29 April 1758, Battle of Cuddalore (1758), Battle of Signal Hill, Battle of Fort Necessity, Battle of Fort Frontenac, Battle of Krefeld, Battle of Kunersdorf, Battle of Zorndorf, Battle of Condore, Battle of Lagos, Conquest of 1759-1760, Siege of Fort St Philip, Battle of Cap-Français, Battle of Neuville, Raid on St Malo, Battle of Kolín, Siege of Glatz, Battle of Reichenberg, Battle of Moys, Capture of Belle Île, Battle of Fort Oswego, Carnatic Wars, Battle of Leuthen, Sassnitz Campaign, Invasion of Martinique, Spanish–Portuguese War (1762–1763), Battle of Villinghausen, Battle of Rheinberg, Battle of Cartagena, Anglo-Cherokee War, Siege of Masulipatam, Battle of Negapatam, Battle of Nauheim, Battle of Cosdorf, Siege of Fort William Henry, Battle of Fort Duquesne, Battle of the Windward Passage, Battle of Sainte-Foy, Siege of Dresden, Siege of Almeida, Battle of Freiberg, Battle of Torgau, Battle of Tornow, Battle of Corbach, Battle of Wilhelmsthal, Ile Saint-Jean Campaign, Braddock Expedition, Battle of the Monongahela, Battle of Bishops Court, Battle of Wandiwash, Battle of Lobositz, Battle of Fort Beauséjour, Siege of Quebec, Battle of Minden, Battle of Grüningen, Battle of Lutterberg, Battle of Reichenbach, Battle of Frisches Haff, Battle of Oschatz, Third Silesian War, Siege of Madras, Battle of Fort Bull, Battle of Rossbach, Raid on Berlin, Battle of La Belle-Famille, Battle of Saint Cast, Spanish invasion of Portugal, Planned French Invasion of Britain, Battle of Jumonville Glen, Battle of Maxen, Battle of Landeshut, battle of Prague (1757), Battle of Burkersdorf, Battle of Ölper, Battle of Kloster Kampen, Battle of Peterswalde, Battle of Havana, Battle of Hoyerswerda, Battle of Ticonderoga, Anglo-Spanish War, bombardment of Arnsberg, Siege of Fort Detroit, Battle of Emsdorf, Battle of Hastenbeck, Battle of Chinsurah, Invasion of Guadeloupe, Battle of Meissen, Battle of the Thousand Islands, Battle of Breslau, Battle of Lake George, Battle of Manila, Battle of Devil's Hole, Battle of Cape Finisterre, Battle of Restigouche, Raid on Le Havre, Battle of Liegnitz, Siege of Cassel, Battle of Valencia de Alcántara, Battle of Pondicherry",,no,no
http://www.wikidata.org/entity/Q33745,Peloponnesian War,,-0430-01-01T00:00:00Z,-0403-04-20T00:00:00Z,,"Anatolia, Aegean Sea, Sicily, Ancient Greece","Achaemenid Empire, Delian League, Peloponnesian League",Peloponnesian wars,"Battle of Mantinea, Archidamian War, Battle of Megara, Battle of Melos, Sicilian Expedition, Battle of Spartolos, Peace of Nicias, Battle of Hysiae, Siege of Chalcedon, First Sicilian Expedition, Mytilenean revolt, Plataea incident, Siege of Athens, Decelean War, Aetolian campaign, Battle of Tanagra, Battle of Milet, Expeditions of Perdiccas II of Macedon agaist the Lyncestians, Battle of Orneae, Battle of Potidaea, Battle of Idomene, Battle of Delium, battle of Ephesus (409 BCE), Siege of Byzantium (408 BC), Battle of Pylos, Battle of Eretria, Battle of Sphacteria, Battle of Syme, Battle of Naupactus, Battle of Cynossema, Battle of Cyzicus, Siege of Plataea, Battle of Notium, Battle of Abydos, Battle of Sybota, Battle of Rhium",,no,no
http://www.wikidata.org/entity/Q34103,Second Syrian War (260–253 BCE),,-0259-01-01T00:00:00Z,-0252-01-01T00:00:00Z,,Anatolia,"Ptolemaic Kingdom, Seleucid Empire",Syrian Wars,Battle of Ephesus,,no,no
http://www.wikidata.org/entity/Q34145,Third Syrian War (246–241 BCE),,-0245-01-01T00:00:00Z,-0240-01-01T00:00:00Z,,,"Ptolemaic Kingdom, Seleucid Empire",Syrian Wars,Battle of Andros,,no,no
http://www.wikidata.org/entity/Q37643,Gulf War,,1990-08-02T00:00:00Z,1991-02-28T00:00:00Z,,"Arabian Peninsula, Kuwait, Saudi Arabia, Iraq, Israel","John Major, Saudi Arabia, George H. W. Bush, Ba'athist Iraq, Australia, United States of America, Kuwait, Margaret Thatcher, United Kingdom, Saddam Hussein, France, Jaber al-Ahmad al-Sabah",,"Battle of Norfolk, Battle of Al Busayyah, Iraqi rocket attacks on Israel, Battle of Ad-Dawrah, Operation Desert Farewell, Operation Friction, Battle of Khafji, Battle of Rumaila, Battle of the Bridges, Geneva Peace Conference, Battle of Kuwait International Airport, Battle of Dasman Palace, Operation Desert Shield, Safwan Airfield Standoff, timeline of the Gulf War, Liberation of Kuwait campaign, Invasion of Kuwait, Operation Desert Storm, Battle of 73 Easting, Package Q Strike, Battle of Failaka, Battle of Phase Line Bullet, Battle for Jalibah Airfield, Operazione Locusta, Battle of Qurah and Umm al Maradim, Gulf War air campaign, Highway of Death, Battle of Wadi Al-Batin, Battle of Bubiyan, Air engagements of the Gulf War, Battle of Medina Ridge",,no,no
http://www.wikidata.org/entity/Q39194,Spanish reconquest of Santo Domingo,1808-11-07T00:00:00Z,1808-11-07T00:00:00Z,1809-07-09T00:00:00Z,,Captaincy General of Santo Domingo,"First French Empire, Captaincy General of Santo Domingo, United Kingdom of Great Britain and Ireland",Napoleonic Wars,,,no,no
http://www.wikidata.org/entity/Q40837,Anglo-Afghan Wars,,,,"Afghanistan, British Empire",,,,"First Anglo-Afghan War, Second Anglo-Afghan War, Third Anglo-Afghan War",,no,no
http://www.wikidata.org/entity/Q46083,Franco-Prussian War,1871-01-28T00:00:00Z,1870-07-19T00:00:00Z,1871-05-10T00:00:00Z,,France,"North German Confederation, Kingdom of Bavaria, Kingdom of Württemberg, German Empire, French Third Republic, Grand Duchy of Baden, Second French Empire",Unification of Germany,"Battle of Wissembourg, Battle of Buzancy, Siege of La Fère, Battle of Noisseville, Battle of Le Bourget, Battle of Buzenval (1871), Battle of Amiens, Battle of Buzenval (1870), Siege of Belfort, Lichtenberg Siege, Second Battle of Le Bourget, Battle of Montmesly, Siege of Strasbourg, Battle of Sedan, Battle of Borny-Colombey, Battle of Sceaux, Battle of St. Quentin, Battle of Wörth, Battle of Havana, Battle of Saarbrücken, Siege of Neu-Breisach, Battle of Chevilly, Battle of Nouart, Battle of Nuits, Battle of Mars-la-Tour, Battle of Villersexel, Battle of Coulmiers, Siege of Verdun (1870), Battle of Nompatelize, Battle of Longeau, Battle of Bellevue, Bitche during the siege of 1870-1871, Battle of Pontarlier, Battle of Choisy-le-Roi, Battle of Bazeilles, Siege of Paris, Battle of Beaumont, Battle of Châtillon, Battle of Bretoncelles, Second Battle of Orléans, Siege of Toul, Siege of Mézières (1870–1871), Battle of Artenay, Battle of Spicheren, Battle of Beaugency, order of battle of the Battle of Wissembourg, Siege of Montmédy, Battle of the Lisaine, Battle of Dijon, Battle of Loigny-Poupry, Battle of Bapaume, Battle of Châteaudun, Battle of Hallue, Battle of Gravelotte, Siege of Metz, Siege of Marsal, Battle of Villiers, Siege of Péronne, Siege of Phalsbourg, Siege of Thionville, Battle of Beaune-la-Rolande, Battle of Villepion, Battle of Le Mans",,no,no
http://www.wikidata.org/entity/Q47985,Rus'–Byzantine War (1043),1043-01-01T00:00:00Z,,,,,"Kievan Rus', Vladimir of Novgorod, Yaroslav the Wise",,,,no,no
http://www.wikidata.org/entity/Q48249,Falklands War,1982-01-01T00:00:00Z,1982-04-02T00:00:00Z,1982-06-14T00:00:00Z,,"Falkland Islands, South Georgia and the South Sandwich Islands","Argentina, United Kingdom",Falkland Islands sovereignty dispute,"Planned atomic bombing of Córdoba, 1982 British Army Gazelle friendly fire incident, Operation Keyhole, Bombing of Two Sisters, The Sinking of HMS Sheffield, Argentine air forces in the Falklands War, Operation Paraquet, Skirmish at Many Branch Point, Mount Kent Skirmish, Operation Sutton, Battle of Seal Cove, Battle of Mount Harriet, Operation Mikado, Operation Black Buck, Battle of Port Stanley, Battle of Two Sisters, Bombing of Mount Kent, Battle of Murrell Bridge, Bluff Cove Air Attacks, Raid on Pebble Island, Battle of Mount Longdon, battle for Stanley, Battle of Wireless Ridge, Operation Rosary, Attack on HMS Invincible, Battle of Mount Tumbledown, Attack on ARA Alférez Sobral, Invasion of South Georgia, Battle of San Carlos, Battle of Goose Green, Sinking of ARA General Belgrano, Skirmish at Top Malo House",891,no,no
http://www.wikidata.org/entity/Q48883,Goguryeo–Sui War,,0598-01-01T00:00:00Z,0614-01-01T00:00:00Z,,Manchuria,"Sui dynasty, Goguryeo",,"Fourth Goguryeo–Sui War, Battle of Linyuguan, Second Goguryeo–Sui War, Third Goguryeo–Sui War, First Goguryeo–Sui War",,no,no
http://www.wikidata.org/entity/Q49077,Six-Day War,1967-06-10T00:00:00Z,1967-06-05T00:00:00Z,1967-06-10T00:00:00Z,,Middle East,"Jordan, Syria, Egypt, Lebanon, Iraq, Israel",Arab–Israeli conflict,"Operation Focus, Battle of the Jiradi, 19th Battalion Night Post Battle, Battle of Ammunition Hill, Ras Sedr massacre, USS Liberty incident, Battle of Tel Azaziat, The liberation of Jerusalem in the Six-Day War, Battle of Abu-Ageila, Jordanian campaign",,no,no
http://www.wikidata.org/entity/Q49092,1948 Arab–Israeli War,1940-01-01T00:00:00Z,1948-05-15T00:00:00Z,1949-03-10T00:00:00Z,Palestine,"Southern Lebanon, Sinai Peninsula, Palestine","Arab League, Arab Liberation Army, Army of the Holy War, Israel Defense Forces, David Ben-Gurion, Israel",1948 Palestine war,"Operation An-Far, Operation Yoav, Israeli-British clash of January 7, 1949, Operation Uvda, Operation Ben-Ami, Operation Death to the Invader, Operation Danny, Battle of Hill 86, Operation Horev, Operation Velvetta, Operation Hiram, Bombing of Tel Aviv in the Arab-Israeli War of 1948, Battles of Malkia, Operation GYS, Battle of Yad Mordechai, Battle of 'Auja, Battles of Latrun, Battle of Rafah, Operation Lot, Qaqun, Operation Pleshet, Battle of Nirim, Battle of Be'erot Yitzhak, Operation Shoter, Battles of the Sinai, Operation Avak, battles of the Separation Corridor, Altalena Affair, Battle of Beersheba, Battles of the Kinarot Valley, Battles of Kfar Darom, Operation Shmone, Battles of Bir 'Asluj, The Jewish Mentalli Ill Patient Affair at Beit Lechem, Battles of Negba, Battle of Nitzanim, Operation Ha-Har",,no,no
http://www.wikidata.org/entity/Q49097,1948 Palestine war,1940-01-01T00:00:00Z,1947-11-30T00:00:00Z,1949-07-20T00:00:00Z,"British Empire, Israel",Levant,"Jordan, Haganah, Lehi, Arab Liberation Army, Army of the Holy War, First Syrian Republic, Irgun, Palmach, Kingdom of Iraq, Lebanon, Yishuv, Kingdom of Egypt, Israel",,"declaration of Israeli independence, Battle for Jerusalem, Mission of Yaakov Bukai, 1947–1948 civil war in Mandatory Palestine, Abu Shousha attack, Battle of 3 Shevat, 1948 Arab–Israeli War, 1948 Palestinian exodus, Atarot convoy, Battle of Notre Dame Hospice, Norris battle",,no,no
http://www.wikidata.org/entity/Q49100,Yom Kippur War,1973-01-01T00:00:00Z,1973-10-06T00:00:00Z,1973-10-25T00:00:00Z,,"Suez Canal, Middle East, Sinai Peninsula, Golan Heights","Benny Peled, Pakistan Air Force, Ali Aslan, Ahmad Ismail Ali, Moshe Dayan, Haim Bar-Lev, Syria, United States of America, Palestine Liberation Organization, Mustafa Tlass, Shmuel Gonen, Egypt, Yitzhak Hofi, David Elazar, Muhammad Abd El-Ghani El-Gamasy, Saad el-Shazly, Israel Tal, Israel",Arab–Israeli conflict,"Battle of Suez, Operation Model 5, 143th Division during Yom Kippur War, 1973 al-Mazzah Airport Raid, Battle of the Sinai, Romani ambush, Israeli Artillery Corps at Yom Kippur War, 1973 raid on Egyptian missile bases, Prisoners at the Yom Kippur War, Second Battle of Mount Hermon, Israeli Missing Soldiers of the Yom Kippur War, Operation Abirey-Halev, Ofira Air Battle, Operation Gown, Valley of Tears, Battles of Fort Budapest, Air Battle of El Mansoura, Operation Tagar, Operation Or Yarok, Operation Badr, Battle of the Chinese Farm, Battle of Baltim, War of Attrition in the Bashan Salient, Battle of Fort Lahtzanit, Operation Nickel Grass, Battle of Wadi Mabouk, Third Battle of Mount Hermon, Battle of Ismailia, First Battle of Mount Hermon, Egyptian Commando attack at Sinai, Israeli Medals and Decorations of the Yom Kippur War, Battle of Latakia, Battle of Marsa Talamat, 1973 Syrian General Staff Headquarters Raid, Egyptian 25th Brigade ambush",,no,no
http://www.wikidata.org/entity/Q49101,Suez Crisis,1957-03-01T00:00:00Z,1956-10-29T00:00:00Z,1956-11-07T00:00:00Z,,Sinai Peninsula,"France, Egypt, Israel, United Kingdom","Cold War, Arab–Israeli conflict","Operation Musketeer, Operation Tarnegol, Operation Yona",,no,no
http://www.wikidata.org/entity/Q49103,1982 Lebanon War,,1982-06-06T00:00:00Z,1985-05-17T00:00:00Z,,Lebanon,"Armenian Secret Army for the Liberation of Armenia, Hezbollah, Amal Movement, Al-Mourabitoun, South Lebanon Army, Syria, Islamic Unification Movement, Palestine Liberation Organization, Islamic Amal, Lebanese National Resistance Front, Lebanese Front, Kurdistan Workers' Party, Israel",Israeli–Lebanese conflict,"Tyre headquarters bombings, Battle of Jezzine, Operation Mole Cricket 19, Battle of the Beaufort, Orech Ruach operetion, Battle of Sultan Yacoub, 1984 Sohmor massacre, Siege of Beirut",,no,no
http://www.wikidata.org/entity/Q49104,2006 Lebanon War,2006-01-01T00:00:00Z,2006-07-12T00:00:00Z,2006-08-14T00:00:00Z,"Lebanon, Israel",Levant,"Popular Front for the Liberation of Palestine – General Command, Hezbollah, Amal Movement, Lebanese Communist Party, Israel Defense Forces","Israeli–Lebanese conflict, Iran–Israel proxy conflict","Operation Density, Tyre raid, 2006 Hezbollah cross-border raid, Operation Sharp and Smooth, Operation Highbrow, Battle of Bint Jbeil, Battle of Maroun al-Ras, foreign involvement in the 2006 Lebanon War, Battle of Ayta ash-Shab, Marjayoun convoy incident, Operation Beach Boys, timeline of the 2006 Lebanon War, Operation Change of Direction 11","165, 1191",no,no
http://www.wikidata.org/entity/Q51650,People's Crusade,1096-10-01T00:00:00Z,1096-04-01T00:00:00Z,1096-10-01T00:00:00Z,,"Anatolia, Central Europe",,Crusades,Battle of Civetot,,no,no
http://www.wikidata.org/entity/Q54434,War of Jenkins' Ear,1739-10-22T00:00:00Z,1739-10-22T00:00:00Z,1748-10-18T00:00:00Z,,Viceroyalty of New Granada,"Spain, British Empire",War of the Austrian Succession,"Action of 18 March 1748, Siege of Fort Mose, Voyage of the Glorioso, Battle of Bloody Marsh, Battle of Puerto Cabello, Invasion of Georgia, Action of 8 April 1740, Attacks on Fuerteventura in 1740, Battle of Santiago de Cuba, Battle of Cartagena de Indias, Battle of La Guaira, Georgia Experiment, Battle of Havana (1748), Battle of Porto Bello",,no,no
http://www.wikidata.org/entity/Q58947,Paraguayan War,1864-10-12T00:00:00Z,1864-12-27T00:00:00Z,1870-03-01T00:00:00Z,,Southern Cone,"Argentina, Empire of Brazil, Paraguay, Triple Alliance, Uruguay",Platine Wars,"Assault on the battleships Cabral and Lima Barros, Campaign of the Hills, Battle of Curuzú, Capture of Anhambai, Basualdo Desertion, Battle of Ytororó, Dezembrada, Battle of Corrales, Battle of Lomas Valentinas, Pikysyry Campaign, Toledo Desertion, Battle of Yataity Corá, battle of the Paraguayan War, Passage of Humaitá, Battle of Paso de Cuevas, Corrientes Campaign, Battle of Boquerón, Battle of Estero Bellaco, Invasion of Rio Grande do Sul, Battle of Tatayibá, Battle of Yatay, Treaty of the Triple Alliance, Battle of Cerro Corá, Battle of Potrero Obella, Battle of Corrientes, August 30 protest, Battle of Avay, Siege of Humaitá, Pikysyry maneuver, Battle of Curupaity, Coimbra Fort Skirmish, Battle of Riachuelo, Humaitá Campaign, Battle of Tuyutí, Bataille d’Itapiru, Battle of Acayuazá, Battle of Paso de Mercedes, Siege of Curupaiti, Mato Grosso Campaign, Victoria de paraguay, Sacking of Asunción, Battle of Piribebuy, Laguna Retreat, Second Battle of Tuyutí, Siege of Uruguaiana",1000000,no,no
http://www.wikidata.org/entity/Q60489,Albanian–Venetian War,1447-12-01T00:00:00Z,1447-12-01T00:00:00Z,1448-10-04T00:00:00Z,,Albania,"League of Lezhë, Ottoman Empire, Republic of Venice",,Battle of Oranik,,no,no
http://www.wikidata.org/entity/Q68969,Croatian War of Independence,1995-11-12T00:00:00Z,1991-03-31T00:00:00Z,1995-08-07T00:00:00Z,Croatia,Croatia,"Republic of Serbian Krajina, Republika Srpska, Republic of Bosnia and Herzegovina, Socialist Federal Republic of Yugoslavia, Yugoslav People's Army, Republic of Serbia, Croatia",Yugoslav Wars,"Operation Orkan 91, Siege of Dubrovnik, Battle of the Dalmatian channels, Operation Jackal, Battle of Kusonje, Split Agreement, Evacuation of Karin military base, Battle of Vukovar, Operation Whirlwind, Zagreb rocket attacks, Ivanovo Selo massacre, Operation Medak Pocket, Operation Swath-10, 1991 killings of Serbs in Vukovar, Operation Tiger (1992), Battle of Zadar, Operation Alfa, Battle of Gospić, Battle of Osijek, 1991 siege of Kijevo, Pakrac clash, Operation Summer '95, Siege of Bihać, Operation Stinger, Operation Storm, Operation Orada, Operation Maslenica, Voćin massacre, Baćin massacre, Vance plan, Borovo Selo killings, Operation Opera Orientalis, Battle of Šibenik, Miljevci plateau incident, Plitvice Lakes incident, 1991 Yugoslav campaign in Croatia, Battle of Logorište, Battle of Glina, Operation Winter '94, Operation Flash, Battle of the Barracks",,no,no
http://www.wikidata.org/entity/Q74109,World War II in Albania,1942-01-01T00:00:00Z,1939-01-01T00:00:00Z,1944-01-01T00:00:00Z,,Italian protectorate of Albania,"Legality Movement, National Liberation Movement, Balli Kombëtar, Albanian Kingdom, Nazi Germany, Italian protectorate of Albania, Kingdom of Italy","World War II, resistance during World War II","Kurtës Ambush, National Liberation Movement, Battle of Gjorm, Battle of Drashovica",,no,no
http://www.wikidata.org/entity/Q74298,Polish–Ottoman War of 1672–1676,1672-01-01T00:00:00Z,1672-01-01T00:00:00Z,1676-01-01T00:00:00Z,,"Right-bank Ukraine, Galicia","Polish–Lithuanian Commonwealth, Wallachia, Principality of Moldavia, Cossack Hetmanate, Crimean Khanate, Ottoman Empire",Polish–Ottoman wars,"Treaty of Buchach, Battle of Trembowla, Lipka Rebellion, Battle of Ładyżyn, Siege of Kamenets, Battle of Lwów, Battle of Krasnobród, Battle of Khotyn, Battle of Żurawno, Treaty of Żurawno",,no,no
http://www.wikidata.org/entity/Q74302,Polish–Ottoman War of 1633–34,1633-01-01T00:00:00Z,1633-01-01T00:00:00Z,1634-01-01T00:00:00Z,,Ukraine,"Polish–Lithuanian Commonwealth, Ottoman Empire",Polish–Ottoman wars,,,no,no
http://www.wikidata.org/entity/Q74623,Great Turkish War,,1683-01-01T00:00:00Z,1699-01-01T00:00:00Z,,Austria,"Serbs, Polish–Lithuanian Commonwealth, Duchy of Mantua, Prince-Bishopric of Montenegro, Tsardom of Russia, Habsburg monarchy, Greeks, Albanians, Holy Roman Empire, Bulgarians, Ottoman Empire, Republic of Venice",Ottoman–Habsburg wars,"Siege of Érsekújvár, Battle of Ulaş, Battle of Lugos, Battle of Podhajce, Battle on Vrtijeljka, Sacking of Sarajevo, Battle of Vác, Battle of Kassa (1685), Battle of Párkány, Siege of Pécs, Croatian-Slavonian-Dalmatian theater in Great Turkish War, Battle of Batočina, Battle of Mohács, Battle of Buda, Battle of Slankamen, treaty of Karlowitz, Battle of Zernest, Battle of Vienna, Siege of Belgrade, Battle of Cenei, Fire of Skopje 1689, Siege of Buda (1684), Battle of Niš, Russo-Turkish War (1686–1700), Moreazug, Morean War, Battle of Ustechko, Battle of Štip, Battle of Eperjes, Battle of Zenta",,no,no
http://www.wikidata.org/entity/Q75626,First Macedonian War,,-0213-01-01T00:00:00Z,-0204-01-01T00:00:00Z,,Macedonia,"Ancient Rome, Achaean League, Ancient Elis, list of Illyrians, Sparta, Aetolian League, Attalid dynasty, Messenia, Macedonia",Macedonian Wars,"Battle of Mantinea, Second Battle of Lamia, Battle of Apollonia, Siege of Echinus, First Battle of Lamia, Battle of Lissus",,no,no
http://www.wikidata.org/entity/Q75665,Second Macedonian War,,-0199-01-01T00:00:00Z,-0196-01-01T00:00:00Z,,Greece,"Classical Athens, Ancient Rome, Aetolian League, Attalid dynasty, Kingdom of Dardania, Macedonia, Rhodes",Macedonian Wars,"Battle of Cynoscephalae, Siege of Corinth (198 BC), Siege of Leukas, Battle of the Aous, Battle of Alabanda",,no,no
http://www.wikidata.org/entity/Q75756,Second Congo War,2003-07-18T00:00:00Z,1998-08-02T00:00:00Z,2003-06-30T00:00:00Z,,Democratic Republic of the Congo,"National Union for the Total Independence of Angola, Zimbabwe, Democratic Republic of the Congo, Movement for the Liberation of the Congo, Chad, Sudan, Democratic Forces for the Liberation of Rwanda, Uganda, Banyamulenge, National Council for the Defense of Democracy–Forces for the Defense of Democracy, Angola, Rwanda, Rally for Congolese Democracy–Goma, Lord's Resistance Army, Burundi, Namibia, National Liberation Front, Forces for Renewal, Union of Congolese Patriots, Rally for Congolese Democracy",Congo Civil War,"Kisangani massacre, Six-Day War, Effacer le tableau, rape during the Congo civil wars, Ituri conflict, Operation Kitona",,no,no
http://www.wikidata.org/entity/Q76118,Third Macedonian War,,-0170-01-01T00:00:00Z,-0167-01-01T00:00:00Z,,Illyria,"Ancient Rome, Perseus of Macedon, Eumenes II, Achaean League, Odrysian kingdom, Athamania, Thessalia, Epirus, Numidia Kingdom, Attalid dynasty, Macedonia, Aetolia, Lucius Aemilius Paullus Macedonicus",Macedonian Wars,"Battle of Callinicus, Battle of Pydna",,no,no
http://www.wikidata.org/entity/Q80330,English Civil War,,1642-01-01T00:00:00Z,1651-09-03T00:00:00Z,,Kingdom of England,"Roundhead, Oliver Cromwell, Cavalier, Charles I of England",Wars of the Three Kingdoms,"Siege of Basing House, Battle of Worcester, Scotland in the Wars of the Three Kingdoms, Second English Civil War, Battle of Cropredy Bridge, First English Civil War, Heads of Proposals, Battle of Ripple Field, Protestant Revolution, Battle of Kings Norton, Battle of Sourton Down, Siege of Chichester, Battle of Cheriton, Trial of Charles I, King of England, Scotland and Ireland, Battle of Stow-on-the-Wold, Battle of Naseby, Bolton Massacre, Battle of Alton, Battle of Ormskirk, Execution of Charles I, Relief of Newark, First English Civil War, 1642, Plundering Time, Battle of Rowton Heath, Siege of Portsmouth, Siege of York, Battle of Boldon Hill, First Battle of Middlewich, Battle of Roundway Down, Battle of Marston Moor, Siege of Bristol, Anglo-Scottish war (1650–1652), Storming of Bristol, Battle of Weymouth",,no,no
